analysis_scope,pair,rna_metric,flow_metric,n_rows,n_participants,spearman_rho,permutation_p_two_sided,bh_fdr_within_all_pair_metric_family,permutation_null_median,permutation_null_q025,permutation_null_q975,n_permutations,claim_boundary,panel,rna_metric_label,abs_rho,source_table
Sepsis-only matched raw FCS all-pair marker null,CD14/CD8,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.2150093808630394,0.1799640071985603,0.3541580343725069,-0.01360225140712945,-0.3258067542213884,0.282485928705441,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.2150093808630394,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD14/CTLA4,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.10656660412757972,0.5200959808038392,0.6922404251544058,-0.00525328330206379,-0.32481707317073166,0.3162242026266417,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.10656660412757972,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD14/CX3CR1,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.1697936210131332,0.28474305138972206,0.4720740062513813,0.01191369606003752,-0.34178705440900564,0.25637429643527204,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.1697936210131332,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD14/PD1,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.18321684902185992,0.26854629074185166,0.4596103200884487,-0.02762793755091538,-0.3459472774573662,0.28248276216638407,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.18321684902185992,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD141/CD103,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.04812608476611067,0.7706458708258348,0.856776879918134,-0.00318964304492741,-0.31633050365490784,0.3194075710629555,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.04812608476611067,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD141/CD39,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.21726078799249532,0.1749650069986003,0.3541580343725069,-0.00318949343339587,-0.28060506566604126,0.3053048780487806,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.21726078799249532,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD141/CX3CR1,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.15010084917305472,0.35432913417316536,0.5400661803123247,0.0061916600283885,-0.3045382056917498,0.31146864333716184,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.15010084917305472,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CCR7,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.4296435272045028,0.0057988402319536,0.06111118201891536,-0.00806754221388367,-0.3365806754221388,0.3209521575984991,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.4296435272045028,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD103,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.30168855534709194,0.05678864227154569,0.1613992990875509,-0.00909943714821763,-0.333203564727955,0.32582082551594754,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.30168855534709194,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD11c,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.11726078799249531,0.4549090181963607,0.6345225419860677,0.01632270168855534,-0.2619136960600375,0.2799343339587243,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.11726078799249531,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD123,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.3050656660412758,0.05538892221555689,0.15861373179909471,0.01097560975609756,-0.3547842401500938,0.3140337711069419,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.3050656660412758,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD141,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.400375234521576,0.01159768046390721,0.0743037833111344,0.01060037523452157,-0.3304127579737336,0.31545497185741095,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.400375234521576,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD161,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.24108818011257035,0.13017396520695862,0.2860799933036649,0.00844277673545966,-0.3005769230769231,0.25530956848030023,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.24108818011257035,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD20,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.08386491557223265,0.6172765446910617,0.7478542752987863,-0.01566604127579737,-0.302546904315197,0.3539024390243903,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.08386491557223265,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD25,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.350093808630394,0.02759448110377924,0.10952095295226669,0.00140712945590994,-0.331702626641651,0.3106660412757974,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.350093808630394,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD27,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.3071294559099437,0.05418916216756649,0.1575654099949241,5.6285178236397e-4,-0.31919793621013137,0.29387898686679176,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.3071294559099437,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD28,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.3339587242026266,0.03599280143971205,0.12368435403828323,0.00975609756097561,-0.3250844277673546,0.31511257035647317,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.3339587242026266,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD33,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.32420262664165106,0.04539092181563687,0.14179973922570857,0.00637898686679174,-0.3176969981238274,0.29148217636022516,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.32420262664165106,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD38,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.48442776735459664,0.0027994401119776,0.05569412433302814,0.01181988742964352,-0.309249530956848,0.3193621013133208,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.48442776735459664,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD39,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.14709193245778612,0.3693261347730454,0.5517995215186212,0.01941838649155722,-0.2721904315196998,0.36694183864915586,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.14709193245778612,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD4,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.4305816135084427,0.0041991601679664,0.0609555508253188,0.01416510318949343,-0.28419793621013134,0.28131801125703565,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.4305816135084427,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD45RA,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.1277673545966229,0.4317136572685462,0.6111901215262565,0.00393996247654784,-0.31799249530956847,0.34604127579737365,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.1277673545966229,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD45RO,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.24090056285178235,0.1359728054389122,0.2953891980224645,0.0198874296435272,-0.3129831144465291,0.32556285178236405,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.24090056285178235,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD57,hla_dr_core,raw_fcs_abundance_normalized,39,34,-0.28043596838422435,0.08338332333533294,0.20847595186844983,-0.01295968860149473,-0.31564149839715705,0.3021507548868041,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.28043596838422435,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD66,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.3462188088730357,0.02839432113577284,0.10952095295226669,0.00440983306694652,-0.3279039277098876,0.3256614806822276,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.3462188088730357,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD69,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.23170731707317072,0.14937012597480503,0.32080629328679716,0.0073170731707317,-0.31371013133208253,0.28631332082551597,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.23170731707317072,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CD8,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.4155722326454034,0.00779844031193761,0.0614127174565087,0.00966228893058161,-0.3720450281425891,0.2853377110694186,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.4155722326454034,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CTLA4,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.43602251407129455,0.00759848030393921,0.06111118201891536,0.00834896810506566,-0.32042213883677295,0.3246060037523453,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.43602251407129455,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/CX3CR1,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.14240150093808632,0.3863227354529094,0.5660077286868207,-0.0024390243902439,-0.2965759849906191,0.30844277673545967,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.14240150093808632,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD16/PD1,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.5198874296435272,7.998400319936e-4,0.04199160167966406,-0.00159474671669793,-0.3306144465290807,0.2796622889305817,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.5198874296435272,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD161/CCR7,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.04127579737335835,0.793241351729654,0.8716431132378175,0.00684803001876172,-0.3310506566604128,0.29315666041275806,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.04127579737335835,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD161/CD103,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.29624765478424014,0.06058788242351529,0.16964607078584282,-0.00694183864915572,-0.3056519699812383,0.25136491557223267,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.29624765478424014,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD161/CD123,hla_dr_core,raw_fcs_abundance_normalized,40,34,0.17842401500938088,0.27374525094981006,0.4619451109778045,0.01416510318949343,-0.3572889305816135,0.3052532833020638,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.17842401500938088,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD161/CD141,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.04841433750094483,0.7596480703859229,0.8540867494156954,0.00347157071227705,-0.2917855183668862,0.30146369455530186,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.04841433750094483,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD161/CD25,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.20694183864915572,0.1949610077984403,0.36664308929258926,0.0047842401500938,-0.31074108818011253,0.26962007504690433,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.20694183864915572,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD161/CD27,hla_dr_core,raw_fcs_abundance_normalized,40,34,-0.05684803001876173,0.7254549090181963,0.843759863411933,0.0073170731707317,-0.3323076923076923,0.3079596622889306,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,HLA-DR core,0.05684803001876173,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
